bug	drug_group	hrr	f_ns
S. pneumoniae	cephalosporin	377	0.04671755725190844
S. pneumoniae	cephalosporin	380	0.0804593639575972
S. pneumoniae	cephalosporin	385	0.11499999999999999
S. pneumoniae	cephalosporin	397	0.11150801131008482
S. pneumoniae	cephalosporin	399	0.015000000000000013
S. pneumoniae	cephalosporin	412	0.028090909090909093
S. pneumoniae	cephalosporin	421	0.07187500000000001
S. pneumoniae	cephalosporin	422	0.06842975206611569
S. pneumoniae	cephalosporin	423	0.05181732580037665
S. pneumoniae	cephalosporin	424	0.04000000000000004
S. pneumoniae	cephalosporin	427	0.06408088235294118
S. pneumoniae	cephalosporin	430	0.2565517241379311
S. pneumoniae	cephalosporin	431	0.17556962025316458
S. pneumoniae	cephalosporin	437	0.011506849315068504
S. pneumoniae	cephalosporin	439	0.038250863060989654
S. pneumoniae	cephalosporin	440	0.018791946308724848
S. pneumoniae	cephalosporin	441	0.050000000000000044
S. pneumoniae	cephalosporin	447	0
S. pneumoniae	cephalosporin	450	0.05090909090909092
S. pneumoniae	cephalosporin	451	0.05808510638297873
S. pneumoniae	macrolide	12	0.32999999999999996
S. pneumoniae	macrolide	15	0.47147887323943666
S. pneumoniae	macrolide	22	0.43999999999999995
S. pneumoniae	macrolide	56	0.2920833333333333
S. pneumoniae	macrolide	65	0.25
S. pneumoniae	macrolide	78	0.5025000000000001
S. pneumoniae	macrolide	81	0.2775147928994083
S. pneumoniae	macrolide	85	0.28107569721115544
S. pneumoniae	macrolide	102	0.2829069767441861
S. pneumoniae	macrolide	103	0.39382436260623227
S. pneumoniae	macrolide	104	0.35
S. pneumoniae	macrolide	107	0.40470588235294114
S. pneumoniae	macrolide	109	0.4864864864864865
S. pneumoniae	macrolide	110	0.4
S. pneumoniae	macrolide	111	0.38
S. pneumoniae	macrolide	112	0.42000000000000004
S. pneumoniae	macrolide	113	0.31319148936170216
S. pneumoniae	macrolide	127	0.45435483870967747
S. pneumoniae	macrolide	130	0.30000000000000004
S. pneumoniae	macrolide	140	0.4799999999999999
S. pneumoniae	macrolide	144	0.45037267080745347
S. pneumoniae	macrolide	145	0.4996373056994819
S. pneumoniae	macrolide	148	0.2745689655172414
S. pneumoniae	macrolide	150	0.3532671232876713
S. pneumoniae	macrolide	151	0.10999999999999997
S. pneumoniae	macrolide	156	0.45
S. pneumoniae	macrolide	179	0.5488666666666666
S. pneumoniae	macrolide	187	0.2839090909090909
S. pneumoniae	macrolide	191	0.56
S. pneumoniae	macrolide	192	0.632051282051282
S. pneumoniae	macrolide	201	0.53
S. pneumoniae	macrolide	204	0.6133243243243243
S. pneumoniae	macrolide	205	0.5126996625421822
S. pneumoniae	macrolide	216	0.69
S. pneumoniae	macrolide	219	0.7319767441860465
S. pneumoniae	macrolide	221	0.61
S. pneumoniae	macrolide	222	0.2893814432989691
S. pneumoniae	macrolide	227	0.40418224299065425
S. pneumoniae	macrolide	240	0.4410606060606061
S. pneumoniae	macrolide	248	0.39288659793814434
S. pneumoniae	macrolide	251	0.48413522012578614
S. pneumoniae	macrolide	256	0.35
S. pneumoniae	macrolide	259	0.5883653846153847
S. pneumoniae	macrolide	263	0.5844387755102042
S. pneumoniae	macrolide	268	0.43445783132530125
S. pneumoniae	macrolide	273	0.5216883116883118
S. pneumoniae	macrolide	274	0.3967879746835443
S. pneumoniae	macrolide	278	0.46644444444444444
S. pneumoniae	macrolide	280	0.2580757097791798
S. pneumoniae	macrolide	299	0.4
S. pneumoniae	macrolide	301	0.385
S. pneumoniae	macrolide	303	0.4511688311688312
S. pneumoniae	macrolide	307	0.39713162034609334
S. pneumoniae	macrolide	308	0.33999999999999997
S. pneumoniae	macrolide	312	0.4363888888888889
S. pneumoniae	macrolide	318	0.346
S. pneumoniae	macrolide	325	0.47
S. pneumoniae	macrolide	327	0.4191304347826087
S. pneumoniae	macrolide	328	0.53
S. pneumoniae	macrolide	329	0.42000000000000004
S. pneumoniae	macrolide	330	0.3317647058823529
S. pneumoniae	macrolide	340	0.4670031055900621
S. pneumoniae	macrolide	342	0.3264383561643836
S. pneumoniae	macrolide	344	0.28708955223880595
S. pneumoniae	macrolide	371	0.5410867924528302
S. pneumoniae	macrolide	377	0.5097560975609756
S. pneumoniae	macrolide	380	0.55
S. pneumoniae	macrolide	385	0.48999999999999994
S. pneumoniae	macrolide	397	0.5210838831291235
S. pneumoniae	macrolide	412	0.3520606060606061
S. pneumoniae	macrolide	421	0.48875
S. pneumoniae	macrolide	422	0.3171074380165289
S. pneumoniae	macrolide	423	0.2862757201646091
S. pneumoniae	macrolide	427	0.4243231441048035
S. pneumoniae	macrolide	430	0.4786206896551724
S. pneumoniae	macrolide	431	0.4678481012658227
S. pneumoniae	macrolide	437	0.09424657534246572
S. pneumoniae	macrolide	439	0.29525891829689294
S. pneumoniae	macrolide	440	0.41006711409395974
S. pneumoniae	macrolide	441	0.25
S. pneumoniae	macrolide	450	0.4918181818181818
S. pneumoniae	macrolide	451	0.5346341463414634
S. pneumoniae	quinolone	12	0
S. pneumoniae	quinolone	15	0
S. pneumoniae	quinolone	22	0.07999999999999996
S. pneumoniae	quinolone	23	0
S. pneumoniae	quinolone	56	0
S. pneumoniae	quinolone	65	0
S. pneumoniae	quinolone	78	0.011089108910891099
S. pneumoniae	quinolone	81	0.0030638297872340454
S. pneumoniae	quinolone	83	0
S. pneumoniae	quinolone	85	0
S. pneumoniae	quinolone	102	0
S. pneumoniae	quinolone	104	0.07999999999999996
S. pneumoniae	quinolone	107	0
S. pneumoniae	quinolone	109	0
S. pneumoniae	quinolone	110	0
S. pneumoniae	quinolone	111	0.11852941176470591
S. pneumoniae	quinolone	112	0
S. pneumoniae	quinolone	113	0
S. pneumoniae	quinolone	119	0.050000000000000044
S. pneumoniae	quinolone	127	0.03399141630901291
S. pneumoniae	quinolone	130	0
S. pneumoniae	quinolone	140	0.08000000000000002
S. pneumoniae	quinolone	144	0.010248447204968944
S. pneumoniae	quinolone	145	0
S. pneumoniae	quinolone	148	0.020000000000000018
S. pneumoniae	quinolone	150	0.005006849315068497
S. pneumoniae	quinolone	151	0
S. pneumoniae	quinolone	156	0.030000000000000027
S. pneumoniae	quinolone	179	0.025600000000000022
S. pneumoniae	quinolone	187	0.0055454545454545505
S. pneumoniae	quinolone	191	0
S. pneumoniae	quinolone	192	0.0059829059829059885
S. pneumoniae	quinolone	201	0.030000000000000027
S. pneumoniae	quinolone	204	0.017405405405405416
S. pneumoniae	quinolone	205	0.036748140276301806
S. pneumoniae	quinolone	216	0
S. pneumoniae	quinolone	218	0.02894736842105266
S. pneumoniae	quinolone	219	0.006744186046511634
S. pneumoniae	quinolone	221	0
S. pneumoniae	quinolone	222	0.01134020618556702
S. pneumoniae	quinolone	223	0
S. pneumoniae	quinolone	227	0.024462616822429912
S. pneumoniae	quinolone	240	0.03393939393939395
S. pneumoniae	quinolone	248	0
S. pneumoniae	quinolone	251	0.007345767575322816
S. pneumoniae	quinolone	256	0.010000000000000009
S. pneumoniae	quinolone	259	0.017019230769230783
S. pneumoniae	quinolone	263	0.029183673469387782
S. pneumoniae	quinolone	268	0
S. pneumoniae	quinolone	273	0.016523605150214605
S. pneumoniae	quinolone	274	0.009610894941634252
S. pneumoniae	quinolone	278	0.008235294117647066
S. pneumoniae	quinolone	280	0.030000000000000027
S. pneumoniae	quinolone	299	0.19166666666666668
S. pneumoniae	quinolone	301	0.020000000000000018
S. pneumoniae	quinolone	303	0
S. pneumoniae	quinolone	307	0.0203483786152498
S. pneumoniae	quinolone	308	0
S. pneumoniae	quinolone	312	0
S. pneumoniae	quinolone	318	0
S. pneumoniae	quinolone	325	0.020000000000000018
S. pneumoniae	quinolone	327	0.026086956521739153
S. pneumoniae	quinolone	328	0
S. pneumoniae	quinolone	329	0.040000000000000036
S. pneumoniae	quinolone	330	0
S. pneumoniae	quinolone	340	0.01856361149110808
S. pneumoniae	quinolone	342	0.015616438356164398
S. pneumoniae	quinolone	344	0.022350746268656716
S. pneumoniae	quinolone	371	0.010000000000000009
S. pneumoniae	quinolone	377	0.0718320610687023
S. pneumoniae	quinolone	380	0.014066985645933026
S. pneumoniae	quinolone	385	0
S. pneumoniae	quinolone	397	0.005485391140433559
S. pneumoniae	quinolone	399	0.030000000000000027
S. pneumoniae	quinolone	412	0.01660606060606062
S. pneumoniae	quinolone	421	0
S. pneumoniae	quinolone	422	0.025702479338843
S. pneumoniae	quinolone	423	0.011522633744855978
S. pneumoniae	quinolone	427	0.05881165919282512
S. pneumoniae	quinolone	430	0.10275862068965519
S. pneumoniae	quinolone	431	0.04898734177215188
S. pneumoniae	quinolone	437	0.05301369863013696
S. pneumoniae	quinolone	439	0.006387665198237891
S. pneumoniae	quinolone	440	0.006174496644295308
S. pneumoniae	quinolone	441	0.0022506393861892603
S. pneumoniae	quinolone	450	0.012727272727272738
S. pneumoniae	quinolone	451	0
S. pneumoniae	tetracycline	12	0.15067073170731707
S. pneumoniae	tetracycline	15	0.20623529411764707
S. pneumoniae	tetracycline	56	0.2238709677419355
S. pneumoniae	tetracycline	81	0.3393195266272189
S. pneumoniae	tetracycline	83	0.18000000000000005
S. pneumoniae	tetracycline	85	0.18000000000000005
S. pneumoniae	tetracycline	102	0.18406976744186043
S. pneumoniae	tetracycline	104	0.20999999999999994
S. pneumoniae	tetracycline	107	0.15453781512605036
S. pneumoniae	tetracycline	109	0.402
S. pneumoniae	tetracycline	110	0.25
S. pneumoniae	tetracycline	111	0.17441176470588235
S. pneumoniae	tetracycline	113	0.31
S. pneumoniae	tetracycline	127	0.23999999999999996
S. pneumoniae	tetracycline	130	0.09999999999999998
S. pneumoniae	tetracycline	140	0.30000000000000004
S. pneumoniae	tetracycline	144	0.2566666666666666
S. pneumoniae	tetracycline	145	0.19265765765765766
S. pneumoniae	tetracycline	150	0.26117647058823523
S. pneumoniae	tetracycline	187	0.10750000000000003
S. pneumoniae	tetracycline	191	0.17000000000000004
S. pneumoniae	tetracycline	192	0.31384615384615383
S. pneumoniae	tetracycline	204	0.275427135678392
S. pneumoniae	tetracycline	205	0.22452482269503546
S. pneumoniae	tetracycline	218	0.05000000000000005
S. pneumoniae	tetracycline	219	0.3373255813953488
S. pneumoniae	tetracycline	221	0.2716949152542372
S. pneumoniae	tetracycline	222	0.09536082474226806
S. pneumoniae	tetracycline	227	0.47808333333333336
S. pneumoniae	tetracycline	240	0.18545454545454548
S. pneumoniae	tetracycline	248	0.2484020618556701
S. pneumoniae	tetracycline	256	0.10866117404737383
S. pneumoniae	tetracycline	259	0.3316346153846154
S. pneumoniae	tetracycline	268	0.030000000000000027
S. pneumoniae	tetracycline	273	0.1596103896103896
S. pneumoniae	tetracycline	274	0.1560996240601504
S. pneumoniae	tetracycline	278	0.15474074074074073
S. pneumoniae	tetracycline	299	0.19999999999999993
S. pneumoniae	tetracycline	303	0.2548051948051948
S. pneumoniae	tetracycline	307	0.20355184743742546
S. pneumoniae	tetracycline	318	0.25
S. pneumoniae	tetracycline	325	0.19999999999999996
S. pneumoniae	tetracycline	327	0.24
S. pneumoniae	tetracycline	329	0.20999999999999996
S. pneumoniae	tetracycline	330	0.20941176470588235
S. pneumoniae	tetracycline	334	0.17217391304347823
S. pneumoniae	tetracycline	340	0.23329166666666665
S. pneumoniae	tetracycline	342	0.25328767123287677
S. pneumoniae	tetracycline	344	0.10541666666666664
S. pneumoniae	tetracycline	371	0.14894339622641511
S. pneumoniae	tetracycline	380	0.18999999999999995
S. pneumoniae	tetracycline	397	0.2301799100449775
S. pneumoniae	tetracycline	399	0.28
S. pneumoniae	tetracycline	412	0.20751937984496127
S. pneumoniae	tetracycline	421	0.15000000000000002
S. pneumoniae	tetracycline	422	0.18578512396694216
S. pneumoniae	tetracycline	423	0.17556497175141245
S. pneumoniae	tetracycline	431	0.20772151898734173
S. pneumoniae	tetracycline	439	0.18
S. pneumoniae	tetracycline	441	0.17000000000000004
S. pneumoniae	tetracycline	450	0.1209090909090909
S. pneumoniae	tetracycline	451	0.1978048780487805
S. pneumoniae	tmpsmx	12	0.2520121951219512
S. pneumoniae	tmpsmx	15	0.23970588235294119
S. pneumoniae	tmpsmx	22	0.19999999999999996
S. pneumoniae	tmpsmx	56	0.2841935483870968
S. pneumoniae	tmpsmx	81	0.3817455621301775
S. pneumoniae	tmpsmx	83	0.18000000000000005
S. pneumoniae	tmpsmx	85	0.20995305164319247
S. pneumoniae	tmpsmx	102	0.2511627906976744
S. pneumoniae	tmpsmx	103	0.3306232294617564
S. pneumoniae	tmpsmx	104	0.16000000000000003
S. pneumoniae	tmpsmx	107	0.22478991596638653
S. pneumoniae	tmpsmx	109	0.44749999999999995
S. pneumoniae	tmpsmx	110	0.18999999999999995
S. pneumoniae	tmpsmx	111	0.23617647058823527
S. pneumoniae	tmpsmx	112	0.18999999999999995
S. pneumoniae	tmpsmx	113	0.19191489361702127
S. pneumoniae	tmpsmx	127	0.3262068965517242
S. pneumoniae	tmpsmx	130	0.30000000000000004
S. pneumoniae	tmpsmx	140	0.39
S. pneumoniae	tmpsmx	144	0.2824223602484472
S. pneumoniae	tmpsmx	145	0.3043693693693694
S. pneumoniae	tmpsmx	148	0.30000000000000004
S. pneumoniae	tmpsmx	150	0.2029931506849315
S. pneumoniae	tmpsmx	179	0.19893333333333332
S. pneumoniae	tmpsmx	187	0.2101818181818182
S. pneumoniae	tmpsmx	191	0.24
S. pneumoniae	tmpsmx	192	0.2938461538461538
S. pneumoniae	tmpsmx	201	0.29000000000000004
S. pneumoniae	tmpsmx	204	0.2680540540540541
S. pneumoniae	tmpsmx	205	0.28772348033373063
S. pneumoniae	tmpsmx	219	0.4583720930232558
S. pneumoniae	tmpsmx	221	0.24694915254237287
S. pneumoniae	tmpsmx	222	0.10670103092783509
S. pneumoniae	tmpsmx	227	0.2098333333333333
S. pneumoniae	tmpsmx	240	0.24696969696969703
S. pneumoniae	tmpsmx	248	0.2074226804123712
S. pneumoniae	tmpsmx	251	0.3731578947368421
S. pneumoniae	tmpsmx	256	0.18000000000000002
S. pneumoniae	tmpsmx	259	0.36
S. pneumoniae	tmpsmx	263	0.27540816326530615
S. pneumoniae	tmpsmx	268	0.21999999999999997
S. pneumoniae	tmpsmx	273	0.35469696969696973
S. pneumoniae	tmpsmx	274	0.190427661510464
S. pneumoniae	tmpsmx	278	0.21999999999999997
S. pneumoniae	tmpsmx	280	0.24000000000000002
S. pneumoniae	tmpsmx	299	0.19999999999999993
S. pneumoniae	tmpsmx	301	0.19999999999999996
S. pneumoniae	tmpsmx	303	0.20922077922077922
S. pneumoniae	tmpsmx	307	0.19306898169873293
S. pneumoniae	tmpsmx	308	0.06999999999999997
S. pneumoniae	tmpsmx	318	0.20200000000000004
S. pneumoniae	tmpsmx	325	0.09999999999999998
S. pneumoniae	tmpsmx	327	0.18999999999999995
S. pneumoniae	tmpsmx	328	0.26
S. pneumoniae	tmpsmx	329	0.22999999999999995
S. pneumoniae	tmpsmx	330	0.20441176470588232
S. pneumoniae	tmpsmx	340	0.22348837209302327
S. pneumoniae	tmpsmx	342	0.2620547945205479
S. pneumoniae	tmpsmx	344	0.16154285714285715
S. pneumoniae	tmpsmx	371	0.2797584905660378
S. pneumoniae	tmpsmx	380	0.2526865671641791
S. pneumoniae	tmpsmx	385	0.33999999999999997
S. pneumoniae	tmpsmx	397	0.42313343328335834
S. pneumoniae	tmpsmx	399	0.39
S. pneumoniae	tmpsmx	412	0.3836683417085427
S. pneumoniae	tmpsmx	421	0.185
S. pneumoniae	tmpsmx	422	0.22999999999999998
S. pneumoniae	tmpsmx	423	0.19641975308641973
S. pneumoniae	tmpsmx	427	0.24819852941176473
S. pneumoniae	tmpsmx	439	0.22470715835140997
S. pneumoniae	tmpsmx	440	0.21664429530201337
S. pneumoniae	tmpsmx	441	0.22299232736572888
S. pneumoniae	tmpsmx	447	0.03999999999999998
S. pneumoniae	tmpsmx	450	0.11272727272727272
S. pneumoniae	tmpsmx	451	0.19414634146341467
Serratia	beta_lactam	23	0.27636363636363637
Serratia	beta_lactam	56	0.5190441176470588
Serratia	beta_lactam	65	0.26
Serratia	beta_lactam	81	0.04561224489795919
Serratia	beta_lactam	83	1
Serratia	beta_lactam	85	0.4219937694704049
Serratia	beta_lactam	107	0
Serratia	beta_lactam	110	0.7837121212121212
Serratia	beta_lactam	111	0.5061392405063291
Serratia	beta_lactam	112	0.010000000000000009
Serratia	beta_lactam	113	0.6599999999999999
Serratia	beta_lactam	127	0.6051201923076923
Serratia	beta_lactam	144	0.6294957983193277
Serratia	beta_lactam	145	0.452125
Serratia	beta_lactam	148	0.31428571428571433
Serratia	beta_lactam	150	0
Serratia	beta_lactam	151	0.06999999999999999
Serratia	beta_lactam	187	0.03000000000000003
Serratia	beta_lactam	192	0.590698275862069
Serratia	beta_lactam	204	0.35856760374832664
Serratia	beta_lactam	205	0.7005714285714285
Serratia	beta_lactam	218	0.012427184466019429
Serratia	beta_lactam	219	0.6133216783216783
Serratia	beta_lactam	221	0.026571428571428597
Serratia	beta_lactam	222	0.24176923076923076
Serratia	beta_lactam	223	0.010000000000000009
Serratia	beta_lactam	227	0.06878048780487805
Serratia	beta_lactam	240	0.7204487179487179
Serratia	beta_lactam	248	1
Serratia	beta_lactam	251	0.41292827945001864
Serratia	beta_lactam	259	0.6400000000000001
Serratia	beta_lactam	263	0.5549999999999999
Serratia	beta_lactam	268	0
Serratia	beta_lactam	273	0.7148387096774192
Serratia	beta_lactam	278	0.17106796116504858
Serratia	beta_lactam	280	0.2171428571428572
Serratia	beta_lactam	293	0.07999999999999996
Serratia	beta_lactam	299	0.32132596685082876
Serratia	beta_lactam	301	0.040000000000000036
Serratia	beta_lactam	304	0.4622950819672131
Serratia	beta_lactam	307	0.45538847117794484
Serratia	beta_lactam	312	0.044703196347031966
Serratia	beta_lactam	318	0.7424999999999999
Serratia	beta_lactam	325	0
Serratia	beta_lactam	327	0.6953623188405796
Serratia	beta_lactam	328	0.7751643192488262
Serratia	beta_lactam	329	0.09999999999999998
Serratia	beta_lactam	330	0.6812121212121212
Serratia	beta_lactam	340	0.06999999999999995
Serratia	beta_lactam	344	0.030978260869565243
Serratia	beta_lactam	356	0.009262295081967221
Serratia	beta_lactam	371	0.020000000000000018
Serratia	beta_lactam	377	0.18506493506493507
Serratia	beta_lactam	380	0.6635416666666667
Serratia	beta_lactam	385	0.8024999999999999
Serratia	beta_lactam	397	0.30145833333333333
Serratia	beta_lactam	412	0.3275222816399287
Serratia	beta_lactam	416	0.99
Serratia	beta_lactam	423	0.24416666666666673
Serratia	beta_lactam	424	0.00898550724637682
Serratia	beta_lactam	427	0.08214285714285713
Serratia	beta_lactam	431	1
Serratia	beta_lactam	437	0.06791505791505792
Serratia	beta_lactam	439	0.6383415705656234
Serratia	beta_lactam	440	0.022182410423452786
Serratia	beta_lactam	441	0.06392426850258176
Serratia	beta_lactam	447	0
Serratia	beta_lactam	451	0.3736666666666667
Serratia	cephalosporin	12	0.023583959899749395
Serratia	cephalosporin	15	0.40873015873015867
Serratia	cephalosporin	23	0.07727272727272727
Serratia	cephalosporin	56	0.23461824953445068
Serratia	cephalosporin	65	0.19999999999999998
Serratia	cephalosporin	81	0.032721088435374156
Serratia	cephalosporin	83	0.25
Serratia	cephalosporin	85	0.24366822429906543
Serratia	cephalosporin	102	0.33
Serratia	cephalosporin	103	0.013157894736842117
Serratia	cephalosporin	104	0.38666666666666666
Serratia	cephalosporin	105	0.02666666666666669
Serratia	cephalosporin	107	0.04923076923076923
Serratia	cephalosporin	110	0.5069318181818182
Serratia	cephalosporin	111	0.07297468354430381
Serratia	cephalosporin	112	0.030000000000000027
Serratia	cephalosporin	113	0.2563815789473684
Serratia	cephalosporin	119	0.013333333333333345
Serratia	cephalosporin	127	0.25257337807606267
Serratia	cephalosporin	130	0.3433333333333333
Serratia	cephalosporin	144	0.17882352941176471
Serratia	cephalosporin	145	0.3427678571428571
Serratia	cephalosporin	148	0.15714285714285717
Serratia	cephalosporin	150	0.05200222469410456
Serratia	cephalosporin	151	0.07333333333333336
Serratia	cephalosporin	187	0.015000000000000015
Serratia	cephalosporin	191	0.06
Serratia	cephalosporin	192	0.5239116379310345
