year	country	bug	drug	metric	value
2014	Lithuania	Acinetobacter spp.	Aminoglycosides	pct_res	80
2014	Latvia	Acinetobacter spp.	Aminoglycosides	pct_res	69.230769231
2014	Malta	Acinetobacter spp.	Aminoglycosides	pct_res	30
2014	Netherlands	Acinetobacter spp.	Aminoglycosides	pct_res	5.479452055
2014	Norway	Acinetobacter spp.	Aminoglycosides	pct_res	3.03030303
2014	Poland	Acinetobacter spp.	Aminoglycosides	pct_res	58.510638298
2014	Portugal	Acinetobacter spp.	Aminoglycosides	pct_res	42.264150943
2014	Romania	Acinetobacter spp.	Aminoglycosides	pct_res	77.049180328
2014	Sweden	Acinetobacter spp.	Aminoglycosides	pct_res	2.777777778
2014	Slovenia	Acinetobacter spp.	Aminoglycosides	pct_res	32.352941176
2014	Slovakia	Acinetobacter spp.	Aminoglycosides	pct_res	40.588235294
2014	United Kingdom	Acinetobacter spp.	Aminoglycosides	pct_res	10.07751938
2015	Austria	Acinetobacter spp.	Aminoglycosides	pct_res	6.349206349
2015	Belgium	Acinetobacter spp.	Aminoglycosides	pct_res	0
2015	Bulgaria	Acinetobacter spp.	Aminoglycosides	pct_res	74.137931034
2015	Cyprus	Acinetobacter spp.	Aminoglycosides	pct_res	74.576271186
2015	Czech Republic	Acinetobacter spp.	Aminoglycosides	pct_res	15
2015	Germany	Acinetobacter spp.	Aminoglycosides	pct_res	5.487804878
2015	Denmark	Acinetobacter spp.	Aminoglycosides	pct_res	4.761904762
2015	Greece	Acinetobacter spp.	Aminoglycosides	pct_res	83.703703704
2015	Spain	Acinetobacter spp.	Aminoglycosides	pct_res	48.958333333
2015	Finland	Acinetobacter spp.	Aminoglycosides	pct_res	2.380952381
2015	France	Acinetobacter spp.	Aminoglycosides	pct_res	11.136890951
2015	Croatia	Acinetobacter spp.	Aminoglycosides	pct_res	88.324873096
2015	Hungary	Acinetobacter spp.	Aminoglycosides	pct_res	60.64516129
2015	Ireland	Acinetobacter spp.	Aminoglycosides	pct_res	3.75
2015	Italy	Acinetobacter spp.	Aminoglycosides	pct_res	74.695121951
2015	Lithuania	Acinetobacter spp.	Aminoglycosides	pct_res	90.410958904
2015	Latvia	Acinetobacter spp.	Aminoglycosides	pct_res	59.016393443
2015	Malta	Acinetobacter spp.	Aminoglycosides	pct_res	13.333333333
2015	Netherlands	Acinetobacter spp.	Aminoglycosides	pct_res	10.810810811
2015	Norway	Acinetobacter spp.	Aminoglycosides	pct_res	9.375
2015	Poland	Acinetobacter spp.	Aminoglycosides	pct_res	70.204081633
2015	Portugal	Acinetobacter spp.	Aminoglycosides	pct_res	46.451612903
2015	Romania	Acinetobacter spp.	Aminoglycosides	pct_res	80.85106383
2015	Sweden	Acinetobacter spp.	Aminoglycosides	pct_res	3.846153846
2015	Slovenia	Acinetobacter spp.	Aminoglycosides	pct_res	41.935483871
2015	Slovakia	Acinetobacter spp.	Aminoglycosides	pct_res	42.857142857
2015	United Kingdom	Acinetobacter spp.	Aminoglycosides	pct_res	1.960784314
2012	Austria	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Belgium	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Bulgaria	Acinetobacter spp.	Aminoglycosides	n_isolates	65
2012	Cyprus	Acinetobacter spp.	Aminoglycosides	n_isolates	23
2012	Czech Republic	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Germany	Acinetobacter spp.	Aminoglycosides	n_isolates	119
2012	Denmark	Acinetobacter spp.	Aminoglycosides	n_isolates	77
2012	Estonia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Greece	Acinetobacter spp.	Aminoglycosides	n_isolates	1234
2012	Spain	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Finland	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	France	Acinetobacter spp.	Aminoglycosides	n_isolates	278
2012	Croatia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Hungary	Acinetobacter spp.	Aminoglycosides	n_isolates	407
2012	Ireland	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Iceland	Acinetobacter spp.	Aminoglycosides	n_isolates	2
2012	Italy	Acinetobacter spp.	Aminoglycosides	n_isolates	234
2012	Lithuania	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Luxembourg	Acinetobacter spp.	Aminoglycosides	n_isolates	6
2012	Latvia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Malta	Acinetobacter spp.	Aminoglycosides	n_isolates	5
2012	Netherlands	Acinetobacter spp.	Aminoglycosides	n_isolates	59
2012	Norway	Acinetobacter spp.	Aminoglycosides	n_isolates	25
2012	Poland	Acinetobacter spp.	Aminoglycosides	n_isolates	211
2012	Portugal	Acinetobacter spp.	Aminoglycosides	n_isolates	169
2012	Romania	Acinetobacter spp.	Aminoglycosides	n_isolates	54
2012	Sweden	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	Slovenia	Acinetobacter spp.	Aminoglycosides	n_isolates	25
2012	Slovakia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2012	United Kingdom	Acinetobacter spp.	Aminoglycosides	n_isolates	108
2013	Austria	Acinetobacter spp.	Aminoglycosides	n_isolates	51
2013	Belgium	Acinetobacter spp.	Aminoglycosides	n_isolates	1
2013	Bulgaria	Acinetobacter spp.	Aminoglycosides	n_isolates	91
2013	Cyprus	Acinetobacter spp.	Aminoglycosides	n_isolates	33
2013	Czech Republic	Acinetobacter spp.	Aminoglycosides	n_isolates	91
2013	Germany	Acinetobacter spp.	Aminoglycosides	n_isolates	180
2013	Denmark	Acinetobacter spp.	Aminoglycosides	n_isolates	75
2013	Estonia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2013	Greece	Acinetobacter spp.	Aminoglycosides	n_isolates	813
2013	Spain	Acinetobacter spp.	Aminoglycosides	n_isolates	77
2013	Finland	Acinetobacter spp.	Aminoglycosides	n_isolates	36
2013	France	Acinetobacter spp.	Aminoglycosides	n_isolates	409
2013	Croatia	Acinetobacter spp.	Aminoglycosides	n_isolates	113
2013	Hungary	Acinetobacter spp.	Aminoglycosides	n_isolates	473
2013	Ireland	Acinetobacter spp.	Aminoglycosides	n_isolates	88
2013	Iceland	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2013	Italy	Acinetobacter spp.	Aminoglycosides	n_isolates	456
2013	Lithuania	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2013	Luxembourg	Acinetobacter spp.	Aminoglycosides	n_isolates	3
2013	Latvia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2013	Malta	Acinetobacter spp.	Aminoglycosides	n_isolates	7
2013	Netherlands	Acinetobacter spp.	Aminoglycosides	n_isolates	67
2013	Norway	Acinetobacter spp.	Aminoglycosides	n_isolates	36
2013	Poland	Acinetobacter spp.	Aminoglycosides	n_isolates	191
2013	Portugal	Acinetobacter spp.	Aminoglycosides	n_isolates	231
2013	Romania	Acinetobacter spp.	Aminoglycosides	n_isolates	137
2013	Sweden	Acinetobacter spp.	Aminoglycosides	n_isolates	74
2013	Slovenia	Acinetobacter spp.	Aminoglycosides	n_isolates	25
2013	Slovakia	Acinetobacter spp.	Aminoglycosides	n_isolates	187
2013	United Kingdom	Acinetobacter spp.	Aminoglycosides	n_isolates	163
2014	Austria	Acinetobacter spp.	Aminoglycosides	n_isolates	79
2014	Belgium	Acinetobacter spp.	Aminoglycosides	n_isolates	2
2014	Bulgaria	Acinetobacter spp.	Aminoglycosides	n_isolates	87
2014	Cyprus	Acinetobacter spp.	Aminoglycosides	n_isolates	57
2014	Czech Republic	Acinetobacter spp.	Aminoglycosides	n_isolates	59
2014	Germany	Acinetobacter spp.	Aminoglycosides	n_isolates	197
2014	Denmark	Acinetobacter spp.	Aminoglycosides	n_isolates	60
2014	Estonia	Acinetobacter spp.	Aminoglycosides	n_isolates	0
2014	Greece	Acinetobacter spp.	Aminoglycosides	n_isolates	800
2014	Spain	Acinetobacter spp.	Aminoglycosides	n_isolates	80
2014	Finland	Acinetobacter spp.	Aminoglycosides	n_isolates	31
2014	France	Acinetobacter spp.	Aminoglycosides	n_isolates	409
2014	Croatia	Acinetobacter spp.	Aminoglycosides	n_isolates	166
2014	Hungary	Acinetobacter spp.	Aminoglycosides	n_isolates	444
2014	Ireland	Acinetobacter spp.	Aminoglycosides	n_isolates	89
2014	Iceland	Acinetobacter spp.	Aminoglycosides	n_isolates	3
2014	Italy	Acinetobacter spp.	Aminoglycosides	n_isolates	444
2014	Lithuania	Acinetobacter spp.	Aminoglycosides	n_isolates	65
2014	Luxembourg	Acinetobacter spp.	Aminoglycosides	n_isolates	6
2014	Latvia	Acinetobacter spp.	Aminoglycosides	n_isolates	52
2014	Malta	Acinetobacter spp.	Aminoglycosides	n_isolates	10
2014	Netherlands	Acinetobacter spp.	Aminoglycosides	n_isolates	73
2014	Norway	Acinetobacter spp.	Aminoglycosides	n_isolates	33
2014	Poland	Acinetobacter spp.	Aminoglycosides	n_isolates	188
2014	Portugal	Acinetobacter spp.	Aminoglycosides	n_isolates	265
2014	Romania	Acinetobacter spp.	Aminoglycosides	n_isolates	122
2014	Sweden	Acinetobacter spp.	Aminoglycosides	n_isolates	36
2014	Slovenia	Acinetobacter spp.	Aminoglycosides	n_isolates	34
2014	Slovakia	Acinetobacter spp.	Aminoglycosides	n_isolates	170
2014	United Kingdom	Acinetobacter spp.	Aminoglycosides	n_isolates	129
2015	Austria	Acinetobacter spp.	Aminoglycosides	n_isolates	63
2015	Belgium	Acinetobacter spp.	Aminoglycosides	n_isolates	15
2015	Bulgaria	Acinetobacter spp.	Aminoglycosides	n_isolates	116
2015	Cyprus	Acinetobacter spp.	Aminoglycosides	n_isolates	59
2015	Czech Republic	Acinetobacter spp.	Aminoglycosides	n_isolates	60
2015	Germany	Acinetobacter spp.	Aminoglycosides	n_isolates	328
2015	Denmark	Acinetobacter spp.	Aminoglycosides	n_isolates	63
2015	Estonia	Acinetobacter spp.	Aminoglycosides	n_isolates	2
2015	Greece	Acinetobacter spp.	Aminoglycosides	n_isolates	945
2015	Spain	Acinetobacter spp.	Aminoglycosides	n_isolates	96
2015	Finland	Acinetobacter spp.	Aminoglycosides	n_isolates	42
2015	France	Acinetobacter spp.	Aminoglycosides	n_isolates	431
2015	Croatia	Acinetobacter spp.	Aminoglycosides	n_isolates	197
2015	Hungary	Acinetobacter spp.	Aminoglycosides	n_isolates	465
2015	Ireland	Acinetobacter spp.	Aminoglycosides	n_isolates	80
2015	Iceland	Acinetobacter spp.	Aminoglycosides	n_isolates	6
2015	Italy	Acinetobacter spp.	Aminoglycosides	n_isolates	656
2015	Lithuania	Acinetobacter spp.	Aminoglycosides	n_isolates	73
2015	Luxembourg	Acinetobacter spp.	Aminoglycosides	n_isolates	8
2015	Latvia	Acinetobacter spp.	Aminoglycosides	n_isolates	61
2015	Malta	Acinetobacter spp.	Aminoglycosides	n_isolates	15
2015	Netherlands	Acinetobacter spp.	Aminoglycosides	n_isolates	74
2015	Norway	Acinetobacter spp.	Aminoglycosides	n_isolates	32
2015	Poland	Acinetobacter spp.	Aminoglycosides	n_isolates	245
2015	Portugal	Acinetobacter spp.	Aminoglycosides	n_isolates	310
2015	Romania	Acinetobacter spp.	Aminoglycosides	n_isolates	188
2015	Sweden	Acinetobacter spp.	Aminoglycosides	n_isolates	26
2015	Slovenia	Acinetobacter spp.	Aminoglycosides	n_isolates	31
2015	Slovakia	Acinetobacter spp.	Aminoglycosides	n_isolates	154
2015	United Kingdom	Acinetobacter spp.	Aminoglycosides	n_isolates	153
2012	Austria	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Belgium	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Bulgaria	Acinetobacter spp.	Carbapenems	n_ns	37
2012	Cyprus	Acinetobacter spp.	Carbapenems	n_ns	15
2012	Czech Republic	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Germany	Acinetobacter spp.	Carbapenems	n_ns	9
2012	Denmark	Acinetobacter spp.	Carbapenems	n_ns	7
2012	Estonia	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Greece	Acinetobacter spp.	Carbapenems	n_ns	1123
2012	Spain	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Finland	Acinetobacter spp.	Carbapenems	n_ns	0
2012	France	Acinetobacter spp.	Carbapenems	n_ns	20
2012	Croatia	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Hungary	Acinetobacter spp.	Carbapenems	n_ns	234
2012	Ireland	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Iceland	Acinetobacter spp.	Carbapenems	n_ns	2
2012	Italy	Acinetobacter spp.	Carbapenems	n_ns	199
2012	Lithuania	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Luxembourg	Acinetobacter spp.	Carbapenems	n_ns	1
2012	Latvia	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Malta	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Netherlands	Acinetobacter spp.	Carbapenems	n_ns	5
2012	Norway	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Poland	Acinetobacter spp.	Carbapenems	n_ns	93
2012	Portugal	Acinetobacter spp.	Carbapenems	n_ns	134
2012	Romania	Acinetobacter spp.	Carbapenems	n_ns	44
2012	Sweden	Acinetobacter spp.	Carbapenems	n_ns	0
2012	Slovenia	Acinetobacter spp.	Carbapenems	n_ns	6
2012	Slovakia	Acinetobacter spp.	Carbapenems	n_ns	0
2012	United Kingdom	Acinetobacter spp.	Carbapenems	n_ns	2
2013	Austria	Acinetobacter spp.	Carbapenems	n_ns	7
2013	Belgium	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Bulgaria	Acinetobacter spp.	Carbapenems	n_ns	55
2013	Cyprus	Acinetobacter spp.	Carbapenems	n_ns	20
2013	Czech Republic	Acinetobacter spp.	Carbapenems	n_ns	6
2013	Germany	Acinetobacter spp.	Carbapenems	n_ns	16
2013	Denmark	Acinetobacter spp.	Carbapenems	n_ns	3
2013	Estonia	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Greece	Acinetobacter spp.	Carbapenems	n_ns	778
2013	Spain	Acinetobacter spp.	Carbapenems	n_ns	73
2013	Finland	Acinetobacter spp.	Carbapenems	n_ns	0
2013	France	Acinetobacter spp.	Carbapenems	n_ns	27
2013	Croatia	Acinetobacter spp.	Carbapenems	n_ns	106
2013	Hungary	Acinetobacter spp.	Carbapenems	n_ns	262
2013	Ireland	Acinetobacter spp.	Carbapenems	n_ns	3
2013	Iceland	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Italy	Acinetobacter spp.	Carbapenems	n_ns	382
2013	Lithuania	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Luxembourg	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Latvia	Acinetobacter spp.	Carbapenems	n_ns	0
2013	Malta	Acinetobacter spp.	Carbapenems	n_ns	1
2013	Netherlands	Acinetobacter spp.	Carbapenems	n_ns	1
2013	Norway	Acinetobacter spp.	Carbapenems	n_ns	1
2013	Poland	Acinetobacter spp.	Carbapenems	n_ns	101
2013	Portugal	Acinetobacter spp.	Carbapenems	n_ns	158
2013	Romania	Acinetobacter spp.	Carbapenems	n_ns	118
2013	Sweden	Acinetobacter spp.	Carbapenems	n_ns	4
2013	Slovenia	Acinetobacter spp.	Carbapenems	n_ns	6
2013	Slovakia	Acinetobacter spp.	Carbapenems	n_ns	83
2013	United Kingdom	Acinetobacter spp.	Carbapenems	n_ns	3
2014	Austria	Acinetobacter spp.	Carbapenems	n_ns	6
2014	Belgium	Acinetobacter spp.	Carbapenems	n_ns	0
2014	Bulgaria	Acinetobacter spp.	Carbapenems	n_ns	68
2014	Cyprus	Acinetobacter spp.	Carbapenems	n_ns	45
2014	Czech Republic	Acinetobacter spp.	Carbapenems	n_ns	4
2014	Germany	Acinetobacter spp.	Carbapenems	n_ns	14
2014	Denmark	Acinetobacter spp.	Carbapenems	n_ns	2
2014	Estonia	Acinetobacter spp.	Carbapenems	n_ns	0
2014	Greece	Acinetobacter spp.	Carbapenems	n_ns	794
2014	Spain	Acinetobacter spp.	Carbapenems	n_ns	51
2014	Finland	Acinetobacter spp.	Carbapenems	n_ns	1
2014	France	Acinetobacter spp.	Carbapenems	n_ns	14
2014	Croatia	Acinetobacter spp.	Carbapenems	n_ns	148
2014	Hungary	Acinetobacter spp.	Carbapenems	n_ns	214
2014	Ireland	Acinetobacter spp.	Carbapenems	n_ns	1
2014	Iceland	Acinetobacter spp.	Carbapenems	n_ns	0
2014	Italy	Acinetobacter spp.	Carbapenems	n_ns	436
2014	Lithuania	Acinetobacter spp.	Carbapenems	n_ns	46
2014	Luxembourg	Acinetobacter spp.	Carbapenems	n_ns	0
2014	Latvia	Acinetobacter spp.	Carbapenems	n_ns	43
2014	Malta	Acinetobacter spp.	Carbapenems	n_ns	2
2014	Netherlands	Acinetobacter spp.	Carbapenems	n_ns	1
2014	Norway	Acinetobacter spp.	Carbapenems	n_ns	1
2014	Poland	Acinetobacter spp.	Carbapenems	n_ns	118
2014	Portugal	Acinetobacter spp.	Carbapenems	n_ns	140
2014	Romania	Acinetobacter spp.	Carbapenems	n_ns	100
2014	Sweden	Acinetobacter spp.	Carbapenems	n_ns	2
2014	Slovenia	Acinetobacter spp.	Carbapenems	n_ns	10
2014	Slovakia	Acinetobacter spp.	Carbapenems	n_ns	62
2014	United Kingdom	Acinetobacter spp.	Carbapenems	n_ns	3
2015	Austria	Acinetobacter spp.	Carbapenems	n_ns	9
2015	Belgium	Acinetobacter spp.	Carbapenems	n_ns	0
2015	Bulgaria	Acinetobacter spp.	Carbapenems	n_ns	100
2015	Cyprus	Acinetobacter spp.	Carbapenems	n_ns	49
2015	Czech Republic	Acinetobacter spp.	Carbapenems	n_ns	5
2015	Germany	Acinetobacter spp.	Carbapenems	n_ns	25
2015	Denmark	Acinetobacter spp.	Carbapenems	n_ns	3
2015	Estonia	Acinetobacter spp.	Carbapenems	n_ns	2
2015	Greece	Acinetobacter spp.	Carbapenems	n_ns	920
2015	Spain	Acinetobacter spp.	Carbapenems	n_ns	55
2015	Finland	Acinetobacter spp.	Carbapenems	n_ns	1
2015	France	Acinetobacter spp.	Carbapenems	n_ns	27
2015	Croatia	Acinetobacter spp.	Carbapenems	n_ns	182
2015	Hungary	Acinetobacter spp.	Carbapenems	n_ns	272
2015	Ireland	Acinetobacter spp.	Carbapenems	n_ns	5
2015	Iceland	Acinetobacter spp.	Carbapenems	n_ns	0
2015	Italy	Acinetobacter spp.	Carbapenems	n_ns	528
2015	Lithuania	Acinetobacter spp.	Carbapenems	n_ns	60
2015	Luxembourg	Acinetobacter spp.	Carbapenems	n_ns	0
2015	Latvia	Acinetobacter spp.	Carbapenems	n_ns	49
2015	Malta	Acinetobacter spp.	Carbapenems	n_ns	2
2015	Netherlands	Acinetobacter spp.	Carbapenems	n_ns	4
2015	Norway	Acinetobacter spp.	Carbapenems	n_ns	3
2015	Poland	Acinetobacter spp.	Carbapenems	n_ns	171
2015	Portugal	Acinetobacter spp.	Carbapenems	n_ns	183
2015	Romania	Acinetobacter spp.	Carbapenems	n_ns	155
2015	Sweden	Acinetobacter spp.	Carbapenems	n_ns	1
2015	Slovenia	Acinetobacter spp.	Carbapenems	n_ns	12
2015	Slovakia	Acinetobacter spp.	Carbapenems	n_ns	55
2015	United Kingdom	Acinetobacter spp.	Carbapenems	n_ns	2
2012	Bulgaria	Acinetobacter spp.	Carbapenems	pct_ns	63.793103448
2012	Cyprus	Acinetobacter spp.	Carbapenems	pct_ns	65.217391304
2012	Germany	Acinetobacter spp.	Carbapenems	pct_ns	7.438016529
2012	Denmark	Acinetobacter spp.	Carbapenems	pct_ns	10.9375
2012	Greece	Acinetobacter spp.	Carbapenems	pct_ns	89.553429027
2012	France	Acinetobacter spp.	Carbapenems	pct_ns	5.141388175
2012	Hungary	Acinetobacter spp.	Carbapenems	pct_ns	55.980861244
2012	Italy	Acinetobacter spp.	Carbapenems	pct_ns	86.147186147
2012	Netherlands	Acinetobacter spp.	Carbapenems	pct_ns	7.462686567
2012	Norway	Acinetobacter spp.	Carbapenems	pct_ns	0
2012	Poland	Acinetobacter spp.	Carbapenems	pct_ns	43.867924528
2012	Portugal	Acinetobacter spp.	Carbapenems	pct_ns	79.761904762
2012	Romania	Acinetobacter spp.	Carbapenems	pct_ns	81.481481481
2012	Slovenia	Acinetobacter spp.	Carbapenems	pct_ns	24
2012	United Kingdom	Acinetobacter spp.	Carbapenems	pct_ns	2.5
2013	Austria	Acinetobacter spp.	Carbapenems	pct_ns	13.725490196
2013	Bulgaria	Acinetobacter spp.	Carbapenems	pct_ns	61.797752809
2013	Cyprus	Acinetobacter spp.	Carbapenems	pct_ns	60.606060606
2013	Czech Republic	Acinetobacter spp.	Carbapenems	pct_ns	6.593406593
2013	Germany	Acinetobacter spp.	Carbapenems	pct_ns	8.888888889
2013	Denmark	Acinetobacter spp.	Carbapenems	pct_ns	4.918032787
2013	Greece	Acinetobacter spp.	Carbapenems	pct_ns	91.745283019
2013	Spain	Acinetobacter spp.	Carbapenems	pct_ns	76.842105263
2013	Finland	Acinetobacter spp.	Carbapenems	pct_ns	0
2013	France	Acinetobacter spp.	Carbapenems	pct_ns	6.650246305
2013	Croatia	Acinetobacter spp.	Carbapenems	pct_ns	92.98245614
2013	Hungary	Acinetobacter spp.	Carbapenems	pct_ns	54.46985447
2013	Ireland	Acinetobacter spp.	Carbapenems	pct_ns	3.529411765
2013	Italy	Acinetobacter spp.	Carbapenems	pct_ns	81.623931624
2013	Netherlands	Acinetobacter spp.	Carbapenems	pct_ns	1.538461538
2013	Norway	Acinetobacter spp.	Carbapenems	pct_ns	2.777777778
2013	Poland	Acinetobacter spp.	Carbapenems	pct_ns	53.439153439
2013	Portugal	Acinetobacter spp.	Carbapenems	pct_ns	68.995633188
2013	Romania	Acinetobacter spp.	Carbapenems	pct_ns	86.131386861
2013	Sweden	Acinetobacter spp.	Carbapenems	pct_ns	5.555555556
2013	Slovenia	Acinetobacter spp.	Carbapenems	pct_ns	24
2013	Slovakia	Acinetobacter spp.	Carbapenems	pct_ns	58.450704225
2013	United Kingdom	Acinetobacter spp.	Carbapenems	pct_ns	2.013422819
2014	Austria	Acinetobacter spp.	Carbapenems	pct_ns	7.692307692
2014	Bulgaria	Acinetobacter spp.	Carbapenems	pct_ns	61.818181818
2014	Cyprus	Acinetobacter spp.	Carbapenems	pct_ns	77.586206897
2014	Czech Republic	Acinetobacter spp.	Carbapenems	pct_ns	6.779661017
2014	Germany	Acinetobacter spp.	Carbapenems	pct_ns	6.965174129
2014	Denmark	Acinetobacter spp.	Carbapenems	pct_ns	3.225806452
2014	Greece	Acinetobacter spp.	Carbapenems	pct_ns	94.411414982
2014	Spain	Acinetobacter spp.	Carbapenems	pct_ns	65.384615385
2014	Finland	Acinetobacter spp.	Carbapenems	pct_ns	3.125
2014	France	Acinetobacter spp.	Carbapenems	pct_ns	3.49127182
2014	Croatia	Acinetobacter spp.	Carbapenems	pct_ns	89.156626506
2014	Hungary	Acinetobacter spp.	Carbapenems	pct_ns	48.306997743
2014	Ireland	Acinetobacter spp.	Carbapenems	pct_ns	1.265822785
2014	Italy	Acinetobacter spp.	Carbapenems	pct_ns	91.404612159
2014	Lithuania	Acinetobacter spp.	Carbapenems	pct_ns	69.696969697
2014	Latvia	Acinetobacter spp.	Carbapenems	pct_ns	82.692307692
2014	Malta	Acinetobacter spp.	Carbapenems	pct_ns	20
2014	Netherlands	Acinetobacter spp.	Carbapenems	pct_ns	1.351351351
2014	Norway	Acinetobacter spp.	Carbapenems	pct_ns	2.941176471
2014	Poland	Acinetobacter spp.	Carbapenems	pct_ns	62.433862434
2014	Portugal	Acinetobacter spp.	Carbapenems	pct_ns	53.435114504
2014	Romania	Acinetobacter spp.	Carbapenems	pct_ns	81.300813008
2014	Sweden	Acinetobacter spp.	Carbapenems	pct_ns	3.846153846
2014	Slovenia	Acinetobacter spp.	Carbapenems	pct_ns	29.411764706
2014	Slovakia	Acinetobacter spp.	Carbapenems	pct_ns	38.50931677
2014	United Kingdom	Acinetobacter spp.	Carbapenems	pct_ns	2.5
2015	Austria	Acinetobacter spp.	Carbapenems	pct_ns	14.0625
2015	Belgium	Acinetobacter spp.	Carbapenems	pct_ns	0
2015	Bulgaria	Acinetobacter spp.	Carbapenems	pct_ns	76.923076923
2015	Cyprus	Acinetobacter spp.	Carbapenems	pct_ns	83.050847458
2015	Czech Republic	Acinetobacter spp.	Carbapenems	pct_ns	8.333333333
2015	Germany	Acinetobacter spp.	Carbapenems	pct_ns	7.48502994
2015	Denmark	Acinetobacter spp.	Carbapenems	pct_ns	4.615384615
2015	Greece	Acinetobacter spp.	Carbapenems	pct_ns	93.591047813
2015	Spain	Acinetobacter spp.	Carbapenems	pct_ns	57.894736842
2015	Finland	Acinetobacter spp.	Carbapenems	pct_ns	2.325581395
2015	France	Acinetobacter spp.	Carbapenems	pct_ns	6.308411215
2015	Croatia	Acinetobacter spp.	Carbapenems	pct_ns	91
2015	Hungary	Acinetobacter spp.	Carbapenems	pct_ns	58.244111349
2015	Ireland	Acinetobacter spp.	Carbapenems	pct_ns	5.952380952
2015	Italy	Acinetobacter spp.	Carbapenems	pct_ns	79.518072289
2015	Lithuania	Acinetobacter spp.	Carbapenems	pct_ns	82.191780822
2015	Latvia	Acinetobacter spp.	Carbapenems	pct_ns	80.327868852
2015	Malta	Acinetobacter spp.	Carbapenems	pct_ns	13.333333333
2015	Netherlands	Acinetobacter spp.	Carbapenems	pct_ns	5.479452055
2015	Norway	Acinetobacter spp.	Carbapenems	pct_ns	9.375
2015	Poland	Acinetobacter spp.	Carbapenems	pct_ns	70.081967213
2015	Portugal	Acinetobacter spp.	Carbapenems	pct_ns	59.609120521
